round,year,company,pars,value
3,2024,Baldwin,Plant improvements(net),-46982.0
3,2024,Chester,Plant improvements(net),-5980.0
3,2024,Digby,Plant improvements(net),-3980.0
3,2024,Erie,Plant improvements(net),-20620.0
3,2024,Ferris,Plant improvements(net),-3300.0
3,2024,Andrews,Dividends paid,0.0
3,2024,Baldwin,Dividends paid,0.0
3,2024,Chester,Dividends paid,0.0
3,2024,Digby,Dividends paid,0.0
3,2024,Erie,Dividends paid,-3800.0
3,2024,Ferris,Dividends paid,-15477.0
3,2024,Andrews,Sales of common stock,0.0
3,2024,Baldwin,Sales of common stock,10000.0
3,2024,Chester,Sales of common stock,0.0
3,2024,Digby,Sales of common stock,0.0
3,2024,Erie,Sales of common stock,0.0
3,2024,Ferris,Sales of common stock,0.0
3,2024,Andrews,Purchase of common stock,0.0
3,2024,Baldwin,Purchase of common stock,0.0
3,2024,Chester,Purchase of common stock,0.0
3,2024,Digby,Purchase of common stock,0.0
3,2024,Erie,Purchase of common stock,0.0
3,2024,Ferris,Purchase of common stock,0.0
3,2024,Andrews,Cash from long term debt issued,0.0
3,2024,Baldwin,Cash from long term debt issued,20000.0
3,2024,Chester,Cash from long term debt issued,0.0
3,2024,Digby,Cash from long term debt issued,0.0
3,2024,Erie,Cash from long term debt issued,10000.0
3,2024,Ferris,Cash from long term debt issued,0.0
3,2024,Andrews,Early retirement of long term debt,0.0
3,2024,Baldwin,Early retirement of long term debt,0.0
3,2024,Chester,Early retirement of long term debt,0.0
3,2024,Digby,Early retirement of long term debt,0.0
3,2024,Erie,Early retirement of long term debt,0.0
3,2024,Ferris,Early retirement of long term debt,-869.0
3,2024,Andrews,Retirement of current debt,-10525.0
3,2024,Baldwin,Retirement of current debt,-18950.0
3,2024,Chester,Retirement of current debt,-22800.0
3,2024,Digby,Retirement of current debt,-44296.0
3,2024,Erie,Retirement of current debt,-24450.0
3,2024,Ferris,Retirement of current debt,-15980.0
3,2024,Andrews,Cash from current debt borrowing,0.0
3,2024,Baldwin,Cash from current debt borrowing,15000.0
3,2024,Chester,Cash from current debt borrowing,21000.0
3,2024,Digby,Cash from current debt borrowing,0.0
3,2024,Erie,Cash from current debt borrowing,0.0
3,2024,Ferris,Cash from current debt borrowing,16246.0
3,2024,Andrews,Cash from emergency loan,20525.0
3,2024,Baldwin,Cash from emergency loan,0.0
3,2024,Chester,Cash from emergency loan,0.0
3,2024,Digby,Cash from emergency loan,21429.0
3,2024,Erie,Cash from emergency loan,22805.0
3,2024,Ferris,Cash from emergency loan,0.0
3,2024,Andrews,Net cash from financing activities,10000.0
3,2024,Baldwin,Net cash from financing activities,26050.0
3,2024,Chester,Net cash from financing activities,-1800.0
3,2024,Digby,Net cash from financing activities,-22867.0
3,2024,Erie,Net cash from financing activities,4555.0
3,2024,Ferris,Net cash from financing activities,-16081.0
3,2024,Andrews,Net change in cash position,0.0
3,2024,Baldwin,Net change in cash position,5665.0
3,2024,Chester,Net change in cash position,10991.0
3,2024,Digby,Net change in cash position,0.0
3,2024,Erie,Net change in cash position,-456.0
3,2024,Ferris,Net change in cash position,-1972.0
3,2024,Andrews,Cash,0.0
3,2024,Baldwin,Cash,14255.0
3,2024,Chester,Cash,37858.0
3,2024,Digby,Cash,0.0
3,2024,Erie,Cash,0.0
3,2024,Ferris,Cash,20830.0
3,2024,Andrews,Total Current Assets,39882.0
3,2024,Baldwin,Total Current Assets,55341.0
3,2024,Chester,Total Current Assets,60022.0
3,2024,Digby,Total Current Assets,61224.0
3,2024,Erie,Total Current Assets,39655.0
3,2024,Ferris,Total Current Assets,28005.0
3,2024,Andrews,Plant and equipment,149400.0
3,2024,Baldwin,Plant and equipment,213318.0
3,2024,Chester,Plant and equipment,166200.0
3,2024,Digby,Plant and equipment,146400.0
3,2024,Erie,Plant and equipment,166200.0
3,2024,Ferris,Plant and equipment,70300.0
3,2024,Andrews,Accumulated Depreciation,-64213.0
3,2024,Baldwin,Accumulated Depreciation,-64316.0
3,2024,Chester,Accumulated Depreciation,-62453.0
3,2024,Digby,Accumulated Depreciation,-61240.0
3,2024,Erie,Accumulated Depreciation,-61787.0
3,2024,Ferris,Accumulated Depreciation,-32087.0
3,2024,Andrews,Total Fixed Assets,85187.0
3,2024,Baldwin,Total Fixed Assets,149002.0
3,2024,Chester,Total Fixed Assets,103747.0
3,2024,Digby,Total Fixed Assets,85160.0
3,2024,Erie,Total Fixed Assets,104413.0
3,2024,Ferris,Total Fixed Assets,38213.0
3,2024,Andrews,Total Assets,125069.0
3,2024,Baldwin,Total Assets,204343.0
3,2024,Chester,Total Assets,163769.0
3,2024,Digby,Total Assets,146384.0
3,2024,Erie,Total Assets,144068.0
3,2024,Ferris,Total Assets,66218.0
3,2024,Andrews,Accounts Payable,8376.0
3,2024,Baldwin,Accounts Payable,9288.0
3,2024,Chester,Accounts Payable,9176.0
3,2024,Digby,Accounts Payable,7953.0
3,2024,Erie,Accounts Payable,11900.0
3,2024,Ferris,Accounts Payable,2649.0
3,2024,Andrews,Current Debt,20525.0
3,2024,Baldwin,Current Debt,15000.0
3,2024,Chester,Current Debt,21000.0
3,2024,Digby,Current Debt,21429.0
3,2024,Erie,Current Debt,22805.0
3,2024,Ferris,Current Debt,16246.0
3,2024,Andrews,Total Current Liabilities,28901.0
3,2024,Baldwin,Total Current Liabilities,24288.0
3,2024,Chester,Total Current Liabilities,30176.0
3,2024,Digby,Total Current Liabilities,29382.0
3,2024,Erie,Total Current Liabilities,34705.0
3,2024,Ferris,Total Current Liabilities,18895.0
3,2024,Andrews,Long Term Debt,34750.0
3,2024,Baldwin,Long Term Debt,84750.0
3,2024,Chester,Long Term Debt,58884.0
3,2024,Digby,Long Term Debt,68750.0
3,2024,Erie,Long Term Debt,44750.0
3,2024,Ferris,Long Term Debt,16400.0
3,2024,Andrews,Total Liabilities,63650.0
3,2024,Baldwin,Total Liabilities,109038.0
3,2024,Chester,Total Liabilities,89060.0
3,2024,Digby,Total Liabilities,98133.0
3,2024,Erie,Total Liabilities,79454.0
3,2024,Ferris,Total Liabilities,35295.0
3,2024,Andrews,Common Stock,18360.0
3,2024,Baldwin,Common Stock,43360.0
3,2024,Chester,Common Stock,28360.0
3,2024,Digby,Common Stock,18360.0
3,2024,Erie,Common Stock,18360.0
3,2024,Ferris,Common Stock,18360.0
3,2024,Andrews,Retained Earnings,43059.0
3,2024,Baldwin,Retained Earnings,51946.0
3,2024,Chester,Retained Earnings,46349.0
3,2024,Digby,Retained Earnings,29891.0
3,2024,Erie,Retained Earnings,46254.0
3,2024,Ferris,Retained Earnings,12564.0
3,2024,Andrews,Total Equity,61418.0
3,2024,Baldwin,Total Equity,95306.0
3,2024,Chester,Total Equity,74709.0
3,2024,Digby,Total Equity,48251.0
3,2024,Erie,Total Equity,64614.0
3,2024,Ferris,Total Equity,30923.0
3,2024,Andrews,Total Liabilities & Owners Equity,125069.0
3,2024,Baldwin,Total Liabilities & Owners Equity,204343.0
3,2024,Chester,Total Liabilities & Owners Equity,163769.0
3,2024,Digby,Total Liabilities & Owners Equity,146384.0
3,2024,Erie,Total Liabilities & Owners Equity,144068.0
3,2024,Ferris,Total Liabilities & Owners Equity,66218.0
3,2024,Andrews,"Variable Costs(Labor,Material,Carry)",91051.0
3,2024,Baldwin,"Variable Costs(Labor,Material,Carry)",115383.0
3,2024,Chester,"Variable Costs(Labor,Material,Carry)",120372.0
3,2024,Digby,"Variable Costs(Labor,Material,Carry)",122908.0
3,2024,Erie,"Variable Costs(Labor,Material,Carry)",103910.0
3,2024,Ferris,"Variable Costs(Labor,Material,Carry)",42512.0
3,2024,Andrews,Contribution Margin,41313.0
3,2024,Baldwin,Contribution Margin,74022.0
3,2024,Chester,Contribution Margin,58471.0
3,2024,Digby,Contribution Margin,37205.0
3,2024,Erie,Contribution Margin,50204.0
3,2024,Ferris,Contribution Margin,23155.0
3,2024,Andrews,"SGA(R&D,Promo,Sales,Admin)",13638.0
3,2024,Baldwin,"SGA(R&D,Promo,Sales,Admin)",22514.0
3,2024,Chester,"SGA(R&D,Promo,Sales,Admin)",18697.0
3,2024,Digby,"SGA(R&D,Promo,Sales,Admin)",12444.0
3,2024,Erie,"SGA(R&D,Promo,Sales,Admin)",16857.0
3,2024,Ferris,"SGA(R&D,Promo,Sales,Admin)",9690.0
3,2024,Andrews,"Other(Fees,Writeoffs,TQM,Bonuses)",4500.0
3,2024,Baldwin,"Other(Fees,Writeoffs,TQM,Bonuses)",8612.0
3,2024,Chester,"Other(Fees,Writeoffs,TQM,Bonuses)",7760.0
3,2024,Digby,"Other(Fees,Writeoffs,TQM,Bonuses)",2240.0
3,2024,Erie,"Other(Fees,Writeoffs,TQM,Bonuses)",4480.0
3,2024,Ferris,"Other(Fees,Writeoffs,TQM,Bonuses)",63.0
3,2024,Andrews,"Interest(Short term,Long term)",7971.0
3,2024,Baldwin,"Interest(Short term,Long term)",12492.0
3,2024,Chester,"Interest(Short term,Long term)",9891.0
3,2024,Digby,"Interest(Short term,Long term)",12877.0
3,2024,Erie,"Interest(Short term,Long term)",9671.0
3,2024,Ferris,"Interest(Short term,Long term)",4018.0
3,2024,Andrews,Taxes,2087.0
3,2024,Baldwin,Taxes,5853.0
3,2024,Chester,Taxes,3865.0
3,2024,Digby,Taxes,-40.0
3,2024,Erie,Taxes,3093.0
3,2024,Ferris,Taxes,1644.0
3,2024,Andrews,Profit Sharing,78.0
3,2024,Baldwin,Profit Sharing,217.0
3,2024,Chester,Profit Sharing,144.0
3,2024,Digby,Profit Sharing,0.0
3,2024,Erie,Profit Sharing,115.0
3,2024,Ferris,Profit Sharing,61.0
3,2024,Andrews,Net Profit,3799.0
3,2024,Baldwin,Net Profit,10653.0
3,2024,Chester,Net Profit,7034.0
3,2024,Digby,Net Profit,-75.0
3,2024,Erie,Net Profit,5629.0
3,2024,Ferris,Net Profit,2992.0
3,2024,Andrews,Stock Market Close,35.47
3,2024,Andrews,Stock Market Change,-4.04
3,2024,Andrews,MarketCap shares,2000.0
3,2024,Andrews,Yield,0.0
3,2024,Andrews,P/E,18.7
3,2024,Andrews,MarketCap per share,71.0
3,2024,Andrews,Book Value,30.71
3,2024,Andrews,EPS,1.9
3,2024,Andrews,Dividend,0.0
3,2024,Baldwin,Stock Market Close,53.23
3,2024,Baldwin,Stock Market Change,9.8
3,2024,Baldwin,MarketCap shares,2643.613
3,2024,Baldwin,Yield,0.0
3,2024,Baldwin,P/E,13.2
3,2024,Baldwin,MarketCap per share,141.0
3,2024,Baldwin,Book Value,36.05
3,2024,Baldwin,EPS,4.03
3,2024,Baldwin,Dividend,0.0
3,2024,Chester,Stock Market Close,49.29
3,2024,Chester,Stock Market Change,7.53
3,2024,Chester,MarketCap shares,2291.939
3,2024,Chester,Yield,0.0
3,2024,Chester,P/E,16.1
3,2024,Chester,MarketCap per share,113.0
3,2024,Chester,Book Value,32.6
3,2024,Chester,EPS,3.07
3,2024,Chester,Dividend,0.0
3,2024,Digby,Stock Market Close,6.96
3,2024,Digby,Stock Market Change,4.26
3,2024,Digby,MarketCap shares,2000.0
3,2024,Digby,Yield,0.0
3,2024,Digby,P/E,-190.8
3,2024,Digby,MarketCap per share,14.0
3,2024,Digby,Book Value,24.13
3,2024,Digby,EPS,-0.04
3,2024,Digby,Dividend,0.0
3,2024,Erie,Stock Market Close,42.81
3,2024,Erie,Stock Market Change,-9.21
3,2024,Erie,MarketCap shares,2000.0
3,2024,Erie,Yield,0.044
3,2024,Erie,P/E,15.2
3,2024,Erie,MarketCap per share,86.0
3,2024,Erie,Book Value,32.31
3,2024,Erie,EPS,2.81
3,2024,Erie,Dividend,1.9
3,2024,Ferris,Stock Market Close,37.14
3,2024,Ferris,Stock Market Change,-12.15
3,2024,Ferris,MarketCap shares,2000.0
3,2024,Ferris,Yield,0.208
3,2024,Ferris,P/E,24.8
3,2024,Ferris,MarketCap per share,74.0
3,2024,Ferris,Book Value,15.46
3,2024,Ferris,EPS,1.5
3,2024,Ferris,Dividend,7.74
